,"TIC, sector, std of lc, and noise are the same 
,440765193,7,0.00053282,0.00294836,0.14553081179491403 d,0.03017343,0.00210291,10.2339693,3.432282622963674 d,0.01238313,0.00502236,4.20000605,10.0 d,0.00870722,0.00609003,2.95324333,15.0 d,0.01275367,0.01071007,4.32568321
,440765193,33,0.00065977,0.00198289,0.14539903167090912 d,0.02888495,0.00150101,14.5670696,1.2558384139804462 d,0.01247285,0.00466718,6.29022351,7.208790200860261 d,0.00917593,0.00770003,4.62754615,10.241463817965581 d,0.00742162,0.00635091,3.74282215
,8591766,24,0.00152894,0.00835125,0.9042343897476741 d,0.02768835,0.00775989,3.31547507,4.490455434098561 d,0.04312562,0.0155261,5.16397311,6.229798772038853 d,0.03113503,0.01858314,3.72818946,15.0 d,0.05331847,0.03960813,6.38449136
,8591766,25,0.00137005,0.00803225,0.7192964734862373 d,0.02293789,0.00766616,2.85572393,3.233428458966457 d,0.03454889,0.01415601,4.30127184,4.96365844637206 d,0.03193117,0.02090787,3.97537066,11.101057706930394 d,0.0106269,0.00843759,1.32302901
,417544924,23,0.00217536,0.01242488,0.8864474082896984 d,0.03917933,0.01182458,3.15329568,1.588545274553377 d,0.05002074,0.02156796,4.02585172,6.8865193178676645 d,0.04860121,0.02955856,3.91160289,10.329778976801496 d,0.01526132,0.01191074,1.22828664
,417544924,24,0.00285813,0.01561141,0.8409540810471938 d,0.0453521,0.01417672,2.90506189,1.1352644322495042 d,0.06636181,0.02876602,4.25085409,7.255571736165505 d,0.13508302,0.06294339,8.65284071,11.190472082949226 d,0.06533273,0.05273033,4.18493527
,144599609,4,0.01512743,0.09074714,0.0695265759982805 d,0.29273571,0.09072708,3.22583968,1.0593903926944666 d,0.26485002,0.10009114,2.91854966,7.164800468701848 d,0.14406177,0.10158447,1.58750767,15.0 d,0.14524804,0.08190243,1.60057986
,144599609,31,0.0314982,0.09860044,0.022634462241788725 d,0.33416904,0.09891724,3.38912308,4.635350059194307 d,0.25001955,0.09650503,2.53568389,4.94395188717643 d,0.1744781,0.07641662,1.76954679,15.0 d,0.11377633,0.09495622,1.15391295
,207440438,16,0.01168441,0.06421921,0.09716767477519259 d,0.2089354,0.06330833,3.25347178,2.1743773483947955 d,0.22874942,0.08648367,3.56200909,7.111887302026742 d,0.12336562,0.08054925,1.92100787,12.061194514208559 d,0.03133926,0.02349913,0.48800442
,207440438,22,0.00994318,0.05259087,0.6854497908340399 d,0.15513261,0.04490175,2.94980122,1.8252411187776378 d,0.30276018,0.13295678,5.75689638,7.298857348119112 d,0.27277597,0.18617351,5.18675547,15.0 d,0.21277549,0.11919641,4.04586377
,207440438,23,0.00926121,0.05371173,0.7231725602799675 d,0.19694005,0.0473693,3.6666112,2.6836026102509614 d,0.24946466,0.13009824,4.64450951,5.968289103096741 d,0.24986503,0.13193355,4.6519635,13.482091634199216 d,0.24163843,0.17953184,4.49880139
,207440438,24,0.01090441,0.05956113,0.044429862195905424 d,0.18029663,0.05552768,3.02708546,3.6277847109259125 d,0.37858218,0.09320348,6.35619546,6.878043181357025 d,0.29824054,0.17274004,5.00730161,13.471333999803237 d,0.32005986,0.26549673,5.37363651
,207440438,25,0.01106723,0.06488445,0.27664979936438283 d,0.21210029,0.06364337,3.26889241,1.089252381606343 d,0.21600346,0.09121312,3.32904811,6.4668384712569305 d,0.23968966,0.13651649,3.6941001,10.215891940995716 d,0.04814739,0.03552357,0.74204824
,219094190,15,0.00096968,0.00525423,0.6914897340909311 d,0.0177257,0.00469511,3.37360303,3.421054517390885 d,0.03302117,0.01112966,6.28467791,6.84210903478177 d,0.0334929,0.01736649,6.37445886,10.263163552172655 d,0.00632808,0.00373829,1.204377
,219094190,16,0.000804,0.00441677,0.831223650120847 d,0.01507611,0.00422378,3.4133797,3.3617749122721823 d,0.0154291,0.00750196,3.49329952,6.375404883713632 d,0.02206817,0.01238632,4.99645157,10.085324736816554 d,0.01321757,0.00813623,2.99258847
,219094190,19,0.00102626,0.00581952,0.042244656869113176 d,0.01747096,0.00568086,3.00213221,1.9939073172152126 d,0.01825283,0.00892855,3.13648574,7.104947004362851 d,0.01027113,0.00694827,1.76494559,15.0 d,0.01245552,0.01072889,2.14030138
,219094190,22,0.00108434,0.00581607,0.042955879111679744 d,0.0164817,0.0052659,2.8338196,4.643387511177041 d,0.02833272,0.01092896,4.87145238,6.845562088560446 d,0.04145776,0.02614997,7.12813657,10.26834313284067 d,0.01902596,0.01284547,3.27127363
,219094190,24,0.00071211,0.0038896,0.9565806594752567 d,0.01256294,0.00366035,3.22987919,3.627785551747724 d,0.01904558,0.00741285,4.89654113,5.24163129050691 d,0.01576253,0.01104268,4.05248167,11.190471179961042 d,0.00953107,0.00806049,2.45039835
,219094190,25,0.00082592,0.00484218,0.14657488488683826 d,0.01551167,0.00467418,3.2034461,5.0 d,0.01842246,0.00864537,3.80457641,4.96367515771729 d,0.01848141,0.01119049,3.81675197,10.215940027650419 d,0.01176345,0.00611494,2.42936941
,233095291,14,0.00317703,0.01697081,0.8171428652539774 d,0.08054751,0.0076695,4.74623806,2.445838152201558 d,0.31050566,0.05466292,18.2964546,10.0 d,0.05721545,0.02871515,3.37140324,13.490566111428446 d,0.07903283,0.0740604,4.6569861
,233095291,15,0.00234232,0.01269196,0.8176093394302121 d,0.05841227,0.00617948,4.60230552,2.4528241265689514 d,0.22190099,0.04227129,17.4835896,9.28571106793197 d,0.03139216,0.01679873,2.47339001,10.263142171298412 d,0.02459121,0.01279894,1.93754267
,233095291,16,0.00239968,0.01318266,0.8201492272186981 d,0.05217064,0.00552223,3.95751916,2.481102822260844 d,0.23653762,0.04523099,17.9430826,6.061527975697167 d,0.03735911,0.02447568,2.8339573,10.085309718072175 d,0.02631817,0.01339562,1.99642293
,233095291,18,0.00336673,0.0185487,0.8129167629028248 d,0.07971672,0.00724538,4.29769827,2.4172117142029053 d,0.30846289,0.06243509,16.6298917,10.0 d,0.03674658,0.02172879,1.98108649,13.353650520848088 d,0.07204132,0.05950786,3.88390109
,233095291,19,0.00277948,0.01585899,0.813306549040515 d,0.05570412,0.00731678,3.51246304,2.420414632186632 d,0.25631278,0.05684995,16.1619854,5.040881321253082 d,0.06960717,0.04424125,4.38912986,10.054360273683319 d,0.03421247,0.02167178,2.15729145
,233095291,20,0.00340924,0.01849909,0.8137124711253778 d,0.05361076,0.00773753,2.89802111,2.462800674472839 d,0.35001134,0.06409467,18.9204601,6.209274149038126 d,0.03247136,0.02654916,1.75529475,10.288978658032123 d,0.03053878,0.02681557,1.65082573
,233095291,21,0.0030625,0.01657882,0.8169106255564568 d,0.06542051,0.00818427,3.94603038,2.44389721561058 d,0.29689558,0.05481833,17.9081303,8.16910625556455 d,0.05323259,0.03577831,3.21088048,15.0 d,0.05248589,0.03548821,3.16584095
,233095291,22,0.00236746,0.01249958,0.8189823990504704 d,0.05982694,0.00578566,4.78631689,2.4612821991215568 d,0.21593743,0.04331402,17.2755772,5.307546167821164 d,0.03599186,0.02194122,2.87944561,13.507262073750509 d,0.02543315,0.02196612,2.03472083
,233095291,23,0.00233732,0.01332233,0.8146724586589585 d,0.04670898,0.00581206,3.50606609,2.425292683234885 d,0.21924249,0.05009683,16.4567627,8.146724586589588 d,0.05391612,0.02691456,4.04704776,10.30946000466586 d,0.03276927,0.01787832,2.45972413
,233095291,24,0.0031548,0.01723188,0.8100354658346358 d,0.06491834,0.00795423,3.76733833,2.42825148483119 d,0.30012025,0.0593377,17.4165666,6.878062683087253 d,0.03708669,0.01895154,2.15221325,15.0 d,0.03075159,0.02622916,1.78457505
,233095291,25,0.00339924,0.01992894,0.8206573427691884 d,0.09832243,0.01115238,4.93365147,2.4346862736633494 d,0.31318371,0.06843789,15.7150226,6.156169300613117 d,0.04555624,0.03277237,2.28593407,15.0 d,0.0385232,0.03437329,1.93302803
,233095291,26,0.00302951,0.01800931,0.8213896529335585 d,0.07352912,0.01040266,4.08283874,2.442626849218052 d,0.29742397,0.05900626,16.5150102,5.539041167488979 d,0.0264086,0.0178674,1.46638596,10.113132452824768 d,0.01891784,0.01221784,1.05044748
,219114641,14,0.00130057,0.00694728,0.07309611017227939 d,0.06708467,0.00624575,9.65624484,3.5454573223790633 d,0.01594615,0.00604415,2.29530703,6.908218310947308 d,0.02294655,0.01298843,3.30295283,11.230374090799613 d,0.01078276,0.00923986,1.55208299
,219114641,15,0.00134789,0.00730359,0.07307518083882705 d,0.06299796,0.00652306,8.62561358,2.7083410254794904 d,0.02634601,0.00975894,3.60726791,6.842118652245599 d,0.02690008,0.01453982,3.68312975,12.187514160518024 d,0.01155629,0.00965736,1.58227441
,219114641,16,0.00135587,0.00744848,0.07306608226028768 d,0.06191751,0.00668431,8.3127664,4.624414612198935 d,0.02486493,0.00919183,3.33825331,5.064277905798304 d,0.02028854,0.00802763,2.72384813,12.061234466771962 d,0.00450005,0.00381161,0.6041562
,219114641,17,0.00126507,0.00719579,0.07308595616652927 d,0.06139207,0.00659439,8.53166551,4.6293449711191705 d,0.0141158,0.00706695,1.96167539,6.408346786405944 d,0.01475596,0.00975964,2.05063858,13.391666075750539 d,0.00810187,0.00713872,1.1259185
,219114641,18,0.00131202,0.00723195,0.07304393245738437 d,0.05524174,0.0067047,7.63856824,1.4257828480436852 d,0.02123649,0.00878409,2.93648242,10.0 d,0.01407191,0.01166538,1.94579709,10.045876761844296 d,0.01414655,0.01325151,1.95611869
,219114641,20,0.00127054,0.00689418,0.07308333168456796 d,0.06079769,0.00599627,8.81870273,1.2947698692992025 d,0.01873472,0.00822125,2.71747079,5.219912743397927 d,0.01341495,0.00741987,1.94583792,10.288980294572742 d,0.00734158,0.00470495,1.06489633
,219114641,21,0.00121637,0.00656036,0.07307850580883925 d,0.06092151,0.00595295,9.28630859,1.183509283442271 d,0.01482995,0.00722757,2.26053988,5.998137231952916 d,0.0120298,0.00800609,1.83371055,15.0 d,0.01262516,0.00970102,1.92446162
,219114641,23,0.00155447,0.00883287,0.07304435487413043 d,0.05881352,0.00828125,6.65848114,2.634491549504297 d,0.03172185,0.01406482,3.59134026,7.277359585225809 d,0.02297402,0.01390875,2.60096768,11.221562164498355 d,0.01347417,0.01155397,1.52545695
,219114641,24,0.00123556,0.00674876,0.07306430269254459 d,0.05314976,0.00599487,7.87548149,3.627783432166573 d,0.0175534,0.00776736,2.60098008,7.255566864333146 d,0.01129851,0.00786568,1.67416011,12.22542472501725 d,0.00358366,0.00325811,0.53100981
,219114641,25,0.00131258,0.00769533,0.08495631273304126 d,0.05598797,0.00697031,7.2755787,2.1854983288544787 d,0.0141022,0.0068853,1.83256635,5.873920108847818 d,0.01483066,0.00958117,1.92722939,10.215939594238874 d,0.00940675,0.00721941,1.22239784
,219114641,26,0.00133587,0.00794126,0.0730751877531743 d,0.05853908,0.00730583,7.37151229,1.0026935767059173 d,0.01807539,0.00764381,2.27613681,8.612719426077332 d,0.01552344,0.01028386,1.95478393,10.11312951544722 d,0.01394208,0.01162799,1.75565135
,233067231,14,0.0009266,0.00494963,0.7837040563029103 d,0.01497584,0.0046916,3.02564887,5.0 d,0.02992134,0.00791295,6.04516684,5.07691231385722 d,0.02952942,0.01316814,5.96598512,12.25713320551543 d,0.00481834,0.00356029,0.97347461
,233067231,15,0.00125319,0.00679048,1.0 d,0.03547994,0.00622294,5.22495225,1.007743953707942 d,0.03654758,0.01509209,5.38217788,6.190452789662229 d,0.02410952,0.01746892,3.55048753,15.0 d,0.01334475,0.00926794,1.96521477
,233067231,16,0.00101935,0.00559978,0.34867049537521927 d,0.01587403,0.00518133,2.83476009,3.3617646993564003 d,0.03899881,0.0115538,6.96434961,6.723529398712804 d,0.02591876,0.01265373,4.62853389,15.0 d,0.00931686,0.00660722,1.66379068
,233067231,17,0.00111741,0.00641901,0.05645925263154466 d,0.01960974,0.00615733,3.05494909,2.571478767819007 d,0.02420859,0.01061553,3.77139153,7.5273475316230165 d,0.02034309,0.01376802,3.16919587,13.354897575938686 d,0.0285595,0.0238131,4.44920702
,233067231,18,0.00100041,0.0055493,0.46675019827703024 d,0.01727108,0.00515579,3.11229598,3.5436821881882685 d,0.02703815,0.01106832,4.87234932,6.033041313471914 d,0.01957778,0.01198912,3.52797102,12.032950585918718 d,0.01464845,0.01285564,2.63969144
,233067231,19,0.00086526,0.00489153,0.6754890061056391 d,0.0198874,0.00486298,4.06568144,3.1042608230700726 d,0.0165921,0.00565426,3.39200633,5.770915613527331 d,0.01198345,0.00950145,2.44983824,10.076910207738843 d,0.00755409,0.00346307,1.54432
,233067231,20,0.00085632,0.00464655,0.32513179161639244 d,0.01791733,0.00463009,3.8560527,2.17647048417847 d,0.01474545,0.00516882,3.17342215,7.661388398856692 d,0.01223385,0.00719267,2.63289146,11.165680231727848 d,0.0058645,0.0049861,1.26212113
,233067231,21,0.00092006,0.004944,0.050332020762256305 d,0.01458361,0.00481856,2.94975974,2.7057445429489415 d,0.01567266,0.00781537,3.17003839,6.5957607444364825 d,0.01420445,0.00744471,2.87306866,10.399383841015554 d,0.01234628,0.0088335,2.49722632
,233067231,22,0.00112922,0.00594095,0.5614950285684576 d,0.01763995,0.00550634,2.96921081,3.8618932543166458 d,0.0348428,0.01189535,5.8648484,6.934559602444725 d,0.02683994,0.0157412,4.51778174,15.0 d,0.01425574,0.00815185,2.39957118
,233067231,23,0.00131952,0.00756021,0.6530606389100165 d,0.02787249,0.00735444,3.68673298,3.6386905850015836 d,0.02568924,0.01199766,3.39795209,6.901574060147654 d,0.01707512,0.00942765,2.25854959,10.35236109022148 d,0.00732774,0.006194,0.96925016
,233067231,24,0.00085717,0.00468194,0.1700857210929337 d,0.01719185,0.00469543,3.6719481,1.5118037176018075 d,0.01083843,0.00540502,2.31494441,9.296709234938255 d,0.00744624,0.00359738,1.5904168,10.317102423933209 d,0.00560308,0.00265663,1.19674237
,233067231,25,0.00161192,0.00945027,0.8422357651120049 d,0.03472975,0.00864673,3.675003,3.40532183483081 d,0.05548491,0.01910555,5.87125443,5.873939382052904 d,0.04473185,0.02632067,4.73339641,15.0 d,0.02161679,0.01598813,2.28742651
,233075513,14,0.00112019,0.00598377,0.19540858933980432 d,0.01821928,0.00563266,3.04478509,2.491289260302006 d,0.02358377,0.01083298,3.94129179,5.727636969911899 d,0.02421784,0.01498265,4.04725777,13.490566104740264 d,0.02646602,0.02414369,4.42297129
,233075513,15,0.00172604,0.00935263,0.8333327886201933 d,0.03045744,0.00871304,3.25656511,3.4210483945883468 d,0.05067883,0.01665514,5.41867196,8.124994025178214 d,0.04461494,0.02493381,4.77031021,15.0 d,0.03788339,0.02894854,4.0505609
,233075513,16,0.00126722,0.00696148,0.9840159410020436 d,0.02033922,0.00667236,2.92167988,3.361771731763353 d,0.03013542,0.01260791,4.3288802,7.111907740231304 d,0.02798919,0.01827847,4.02057971,10.08531519529006 d,0.00911992,0.00444342,1.31005507
,233075513,17,0.00175981,0.01004622,0.7141146273677703 d,0.0290823,0.00839208,2.8948506,2.1919505913314987 d,0.05130966,0.02623661,5.10736065,6.754919725133554 d,0.0775202,0.03971125,7.71635627,15.0 d,0.04224114,0.03100693,4.20468069
,233075513,18,0.00143998,0.00793343,0.04185766093734951 d,0.02319139,0.00753517,2.92324847,1.346860101538486 d,0.03003326,0.01229249,3.78565828,7.0873715774975565 d,0.03324367,0.02588109,4.19032751,10.045860206904036 d,0.01603435,0.01064393,2.02111173
,233075513,19,0.00147262,0.00837639,0.11676903545930324 d,0.02664833,0.00796053,3.1813606,2.8139931971042498 d,0.03798599,0.01463305,4.53488618,7.535294293906535 d,0.02341697,0.01564849,2.79559149,10.062843990690627 d,0.01630101,0.01426553,1.94606612
,233075513,21,0.00217731,0.01174313,0.3369825245800652 d,0.0330065,0.01018052,2.81070579,5.0 d,0.06620623,0.02422648,5.6378665,7.710200789219952 d,0.09458226,0.06607118,8.05426005,15.0 d,0.04599513,0.03046741,3.91676744
,233075513,22,0.00109182,0.00575687,0.05623831649238218 d,0.0222163,0.00534218,3.85909411,1.8768101209697114 d,0.02390457,0.0112038,4.15235577,6.926365661254304 d,0.02906994,0.01689593,5.04960912,15.0 d,0.01066491,0.00811125,1.85255361
,233075513,24,0.00114421,0.00624982,0.07330798350204652 d,0.01988873,0.00617183,3.18228606,1.329356906545658 d,0.01986585,0.00837092,3.17862489,6.537877047676133 d,0.0097306,0.00639269,1.55693978,10.317087356335627 d,0.00801901,0.00590328,1.2830782
,233075513,25,0.00124473,0.00729755,0.6276799845233544 d,0.02278865,0.00706708,3.12278118,4.638010294546555 d,0.02555107,0.01090537,3.50132132,4.963689654610051 d,0.0218661,0.00980336,2.99636226,15.0 d,0.01428824,0.01225777,1.95794964
,233075513,26,0.00155613,0.0092506,0.992010667099729 d,0.04974441,0.00907125,5.37742434,0.9946610175251543 d,0.05011257,0.01329611,5.41722216,7.129190382508846 d,0.03089025,0.01801606,3.33926916,11.009857625343722 d,0.01594172,0.01295898,1.72331742
,219897252,14,0.00171677,0.0091705,0.38296747995438324 d,0.02441308,0.00662018,2.66213087,2.8638192151687463 d,0.11913822,0.02387823,12.9914582,7.70197600902198 d,0.0696407,0.03794819,7.59398778,10.362320910774343 d,0.04202539,0.03451863,4.58267006
,219897252,15,0.00160303,0.00868612,0.0954484595002285 d,0.02441716,0.00710719,2.81105614,2.8888972061605807 d,0.08653778,0.01934207,9.96277123,5.0000170470486935 d,0.05491407,0.04182408,6.32205084,10.26317999448412 d,0.03818986,0.03045012,4.39665589
,219897252,16,0.00141067,0.0077495,0.6760482790801331 d,0.01980814,0.00637036,2.55605226,2.888572005014444 d,0.09210805,0.01867543,11.8856708,5.281519636005435 d,0.03632728,0.02017675,4.68769071,10.08534849128962 d,0.01372765,0.00760937,1.77142349
,219897252,18,0.00175332,0.00966445,0.041671721941821956 d,0.03121591,0.00728436,3.22997423,2.874024874957395 d,0.10333693,0.02916818,10.6924834,5.4887402978896285 d,0.04133419,0.02160604,4.27693284,13.353669483033984 d,0.02316198,0.02064798,2.39661715
,219897252,19,0.00185352,0.01053213,0.2701221724375107 d,0.02761926,0.00892421,2.62238224,2.8823584735719354 d,0.10557686,0.02594992,10.0242695,5.05155772035857 d,0.03383021,0.01785411,3.21209722,13.363642970495915 d,0.0168332,0.01325986,1.59827148
,219897252,20,0.0017786,0.00965095,0.0806887157439254 d,0.02331859,0.00707847,2.41619595,2.89861922790916 d,0.13558009,0.02685517,14.0483678,5.019955637194647 d,0.05120546,0.02530102,5.30574327,12.205695312242014 d,0.01989273,0.01626807,2.06122
,219897252,21,0.00148817,0.00801889,0.0840001598793645 d,0.02096846,0.00572106,2.61488146,2.8713936649193688 d,0.11314809,0.0229095,14.1101859,8.7088067119146 d,0.04589638,0.02996042,5.72352916,10.382140135967301 d,0.02038313,0.01448185,2.5418877
,219897252,22,0.00200435,0.01054977,0.9004830511964528 d,0.02435711,0.00820179,2.30878095,2.8789121321479474 d,0.13057113,0.02986231,12.3766816,4.922534079146604 d,0.06525633,0.03441684,6.18556905,12.284709010302077 d,0.03362576,0.0289703,3.1873452
,219897252,23,0.00203524,0.01156469,0.07348586530979966 d,0.02708031,0.00920657,2.34163698,2.859998333291937 d,0.14158681,0.03009211,12.2430256,6.25546487710545 d,0.04616481,0.02768776,3.99187627,15.0 d,0.03661642,0.02598113,3.1662256
,219897252,24,0.00146129,0.00798175,0.3344910449849882 d,0.01856505,0.00593207,2.32593731,2.846556537880467 d,0.10564075,0.02105694,13.2352904,7.6769343715434495 d,0.03169605,0.0227677,3.9710664,10.317043141812741 d,0.02271345,0.01750776,2.84567408
,219897252,25,0.00147094,0.00862378,0.9343659639502273 d,0.02755994,0.00680279,3.19580591,2.8711386915972867 d,0.10044544,0.02398484,11.6474917,5.616418683951887 d,0.04725715,0.02509832,5.47986258,10.21592080937617 d,0.00761313,0.00359132,0.8828061
,219897252,26,0.00150327,0.00893639,0.04438999809345811 d,0.02638046,0.00698242,2.95202613,2.832695028624513 d,0.09677536,0.02440551,10.8293554,5.08531488695874 d,0.04370933,0.03167151,4.89116138,10.113109852327305 d,0.02217307,0.01438845,2.48121033
,233205654,14,0.00276575,0.01477386,0.047538828661075616 d,0.04928828,0.01414902,3.33618191,3.367346663230012 d,0.05843267,0.02608234,3.95513945,5.727636235899662 d,0.0570282,0.03331665,3.86007493,15.0 d,0.02526659,0.01978469,1.71022314
,233205654,16,0.0028562,0.01569055,0.7195033025355618 d,0.04619039,0.01459344,2.94383489,2.339667553821935 d,0.06655136,0.03294296,4.24149312,5.064267543720627 d,0.06462174,0.03555196,4.118513,10.085324485288256 d,0.02668424,0.01968612,1.70065692
,233205654,17,0.00235513,0.01339614,0.1850596535019428 d,0.03635749,0.01240005,2.71402647,3.570579286674649 d,0.06958707,0.02432123,5.19456015,7.141158573349293 d,0.08376999,0.04943221,6.25329182,10.132399397069673 d,0.04108424,0.03305615,3.06687107
,233205654,18,0.00288315,0.01595394,0.2202071614283447 d,0.04345574,0.01384403,2.72382494,4.4491212587618225 d,0.13433747,0.03400363,8.42033237,10.0 d,0.074519,0.05207105,4.67088377,13.34736377628547 d,0.08999361,0.08358082,5.6408397
,233205654,20,0.00203148,0.01102314,0.04869563532187986 d,0.03565831,0.01100897,3.23485837,2.9641878001340247 d,0.03056382,0.01282777,2.77269544,6.518140485651599 d,0.02488004,0.01831673,2.25707272,10.28899403976947 d,0.0185001,0.010168,1.67829652
,233205654,21,0.00293959,0.01587646,0.3786685059638621 d,0.04892608,0.01318563,3.08167387,5.0 d,0.1052944,0.0348838,6.63210705,7.710200033375937 d,0.13968119,0.09158531,8.79800397,15.0 d,0.10550884,0.06974154,6.64561347
,233205654,23,0.00283554,0.01612875,0.42983640213548907 d,0.04679853,0.01498419,2.90155947,3.7390522839800484 d,0.09193244,0.03319325,5.69991051,5.065237859652342 d,0.05991256,0.03532279,3.71464346,15.0 d,0.05189898,0.0290734,3.21779304
,233205654,24,0.00223368,0.01220059,0.041670646921937636 d,0.0385532,0.01220784,3.15994562,4.3429140327491025 d,0.03620363,0.01716946,2.96736783,10.0 d,0.02426956,0.01095831,1.9892124,10.317063134641511 d,0.02405387,0.01608393,1.97153316
,233205654,25,0.00276574,0.01621488,0.061182832420564055 d,0.05688353,0.01594118,3.50810657,2.14884185594906 d,0.05875384,0.02418736,3.62345205,7.192974045522305 d,0.0638254,0.03475795,3.93622397,11.101071012838842 d,0.02510095,0.02157794,1.54801943
,233205654,26,0.00292301,0.01737619,0.9324153351418539 d,0.05489899,0.01726459,3.15943804,0.9347531103019756 d,0.05544212,0.02423518,3.19069551,7.1291806185740425 d,0.04449293,0.02633128,2.56056906,11.009843653325426 d,0.02331416,0.02088437,1.34173018